Mode,Month,State,Load Port,Species,End Use,Country,Quantity,Year
Sea,Dec,WA,Fremantle,Cattle,Feeder,Israel,4391,2018
Sea,Dec,WA,Fremantle,Sheep,Breeder,Israel,10,2018
Sea,Dec,WA,Fremantle,Sheep,Feeder,Israel,7650,2018
Sea,Dec,NT,Darwin,Cattle,Productive,Indonesia,1408,2018
Air,Dec,NSW,Sydney,Cattle,Breeder,Taiwan,113,2018
Sea,Dec,WA,Fremantle,Cattle,Slaughter,Vietnam,5682,2018
Sea,Dec,WA,Broome,Cattle,Feeder,Vietnam,1892,2018
Air,Dec,NSW,Sydney,Goats,Slaughter,Malaysia,701,2018
Sea,Dec,QLD,Alma,Cattle,Slaughter,China,2199,2018
Sea,Dec,VIC,Portland,Cattle,Slaughter,China,2405,2018
Air,Dec,VIC,Melbourne,Cattle,Breeder,Taiwan,195,2018
Air,Dec,VIC,Melbourne,Sheep,Breeder,New Zealand,5,2018
Sea,Dec,QLD,Brisbane,Cattle,Feeder,Japan,1410,2018
Air,Dec,NSW,Sydney,Alpacas,Breeder,South Korea,24,2018
Sea,Jan,NT,Darwin,Buffalo,Slaughter,Vietnam,246,2019
Sea,Jan,NT,Darwin,Cattle,Feeder,Vietnam,2775,2019
Sea,Jan,NT,Darwin,Cattle,Slaughter,Vietnam,2563,2019
Sea,Jan,WA,Fremantle,Cattle,Slaughter,China,3495,2019
Sea,Jan,NT,Darwin,Buffalo,Feeder,Indonesia,167,2019
Air,Jan,NSW,Sydney,Goats,Breeder,Nepal,24,2019
Air,Jan,VIC,Melbourne,Cattle,Breeder,Thailand,4,2019
Air,Jan,VIC,Melbourne,Sheep,Breeder,Thailand,51,2019
Air,Jan,VIC,Melbourne,Goats,Breeder,Thailand,3,2019
Air,Jan,VIC,Melbourne,Cattle,Breeder,Japan,335,2019
Air,Jan,NSW,Sydney,Sheep,Slaughter,Malaysia,397,2019
Air,Jan,QLD,Brisbane,Goats,Breeder,Nepal,6,2019
Sea,Jan,VIC,Portland,Cattle,Breeder,Oman,1600,2019
Sea,Jan,VIC,Portland,Cattle,Breeder,Pakistan,2420,2019
Sea,Jan,WA,Fremantle,Cattle,Slaughter,Vietnam,4877,2019
Air,Jan,VIC,Melbourne,Cattle,Breeder,Taiwan,199,2019
Sea,Jan,QLD,Townsville,Cattle,Feeder,Indonesia,12130,2019
Sea,Jan,WA,Fremantle,Cattle,Slaughter,Kuwait,72,2019
Sea,Jan,WA,Fremantle,Cattle,Slaughter,Qatar,104,2019
Sea,Jan,WA,Fremantle,Sheep,Slaughter,Qatar,40000,2019
Sea,Jan,WA,Fremantle,Sheep,Slaughter,Kuwait,24548,2019
Sea,Jan,VIC,Portland,Cattle,Breeder,Oman,1800,2019
Sea,Jan,VIC,Portland,Cattle,Breeder,United Arab Emirates,1670,2019
Sea,Jan,QLD,Townsville,Cattle,Slaughter,Vietnam,4421,2019
Sea,Jan,WA,Fremantle,Cattle,Feeder,Indonesia,9243,2019
Air,Jan,VIC,Melbourne,Goats,Breeder,China,303,2019
Air,Jan,VIC,Melbourne,Sheep,Breeder,China,724,2019
Air,Jan,SA,Adelaide,Cattle,Slaughter,Malaysia,27,2019
Air,Jan,SA,Adelaide,Sheep,Slaughter,Malaysia,924,2019
Air,Jan,SA,Adelaide,Goats,Slaughter,Malaysia,1492,2019
Air,Jan,NSW,Sydney,Sheep,Breeder,New Zealand,47,2019
Air,Jan,NSW,Sydney,Goats,Breeder,Sarawak,391,2019
Air,Jan,NSW,Sydney,Sheep,Breeder,Sarawak,112,2019
Sea,Jan,WA,Fremantle,Sheep,Slaughter,Jordan,21050,2019
Sea,Jan,WA,Fremantle,Sheep,Feeder,Israel,21715,2019
Sea,Jan,WA,Fremantle,Cattle,Feeder,Israel,15881,2019
Sea,Jan,QLD,Brisbane,Cattle,Feeder,Japan,1350,2019
Sea,Jan,NT,Darwin,Cattle,Feeder,Indonesia,21241,2019
Air,Feb,NSW,Sydney,Cattle,Breeder,Sarawak,30,2019
Air,Feb,NSW,Sydney,Goats,Slaughter,Malaysia,353,2019
Air,Feb,NSW,Sydney,Sheep,Slaughter,Malaysia,1422,2019
Sea,Feb,NT,Darwin,Cattle,Feeder,Indonesia,25664,2019
Sea,Feb,WA,Fremantle,Sheep,Slaughter,Kuwait,45671,2019
Sea,Feb,WA,Fremantle,Cattle,Slaughter,Kuwait,144,2019
Sea,Feb,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,11955,2019
Sea,Feb,WA,Fremantle,Cattle,Slaughter,United Arab Emirates,64,2019
Sea,Feb,WA,Fremantle,Sheep,Feeder,Qatar,40000,2019
Sea,Feb,WA,Fremantle,Cattle,Slaughter,Qatar,207,2019
Sea,Feb,WA,Fremantle,Sheep,Feeder,Israel,5004,2019
Sea,Feb,WA,Fremantle,Cattle,Feeder,Israel,2649,2019
Sea,Feb,NT,Darwin,Cattle,Slaughter,Vietnam,5315,2019
Sea,Feb,NT,Darwin,Buffalo,Feeder,Indonesia,204,2019
Sea,Feb,NT,Darwin,Cattle,Feeder,Philippines,1563,2019
Sea,Feb,WA,Port Hedland,Cattle,Feeder,Indonesia,3552,2019
Air,Feb,NSW,Sydney,Goats,Breeder,Indonesia,30,2019
Sea,Feb,QLD,Alma,Cattle,Feeder,Indonesia,5517,2019
Air,Feb,NSW,Sydney,Cattle,Breeder,Malaysia,63,2019
Air,Feb,NSW,Sydney,Sheep,Breeder,Indonesia,23,2019
Sea,Feb,VIC,Portland,Cattle,Feeder,Russia,13696,2019
Sea,Feb,VIC,Portland,Sheep,Feeder,Russia,2650,2019
Sea,Feb,QLD,Townsville,Cattle,Slaughter,Vietnam,4777,2019
Air,Feb,NSW,Sydney,Cattle,Breeder,Japan,183,2019
Air,Feb,VIC,Melbourne,Cattle,Breeder,Japan,186,2019
Air,Feb,VIC,Melbourne,Cattle,Breeder,Taiwan,339,2019
Air,Feb,NSW,Sydney,Goats,Slaughter,Malaysia,200,2019
Sea,Feb,VIC,Portland,Cattle,Breeder,China,6386,2019
Sea,Feb,WA,Fremantle,Cattle,Feeder,Vietnam,3057,2019
Sea,Feb,WA,Geraldton,Cattle,Feeder,Vietnam,1845,2019
Sea,Feb,QLD,Townsville,Cattle,Feeder,Indonesia,9741,2019
Sea,Feb,WA,Fremantle,Sheep,Breeder,Russia,9073,2019
Sea,Feb,NT,Darwin,Buffalo,Feeder,Malaysia,420,2019
Sea,Feb,NT,Darwin,Cattle,Feeder,Malaysia,1959,2019
Sea,Feb,WA,Fremantle,Sheep,Slaughter,Qatar,39699,2019
Air,Feb,SA,Adelaide,Goats,Slaughter,Malaysia,438,2019
Air,Feb,SA,Adelaide,Sheep,Slaughter,Malaysia,755,2019
Sea,Mar,NT,Darwin,Cattle,Feeder,Indonesia,16976,2019
Sea,Mar,QLD,Alma,Cattle,Slaughter,Vietnam,4170,2019
Air,Mar,NSW,Sydney,Cattle,Breeder,Malaysia,449,2019
Air,Mar,NSW,Sydney,Goats,Breeder,Nepal,91,2019
Air,Mar,NSW,Sydney,Sheep,Slaughter,Malaysia,647,2019
Sea,Mar,QLD,Brisbane,Cattle,Feeder,Japan,90,2019
Sea,Mar,QLD,Brisbane,Cattle,Feeder,Japan,390,2019
Sea,Mar,QLD,Brisbane,Cattle,Feeder,Japan,990,2019
Air,Mar,VIC,Melbourne,Cattle,Breeder,Thailand,231,2019
Sea,Mar,QLD,Townsville,Cattle,Feeder,Indonesia,19433,2019
Sea,Mar,QLD,Townsville,Cattle,Slaughter,Vietnam,9083,2019
Sea,Mar,WA,Fremantle,Cattle,Slaughter,China,2772,2019
Sea,Mar,VIC,Portland,Cattle,Breeder,China,8400,2019
Sea,Mar,QLD,Alma,Cattle,Feeder,Indonesia,11886,2019
Air,Mar,WA,Perth,Sheep,Slaughter,Malaysia,1344,2019
Sea,Mar,WA,Fremantle,Sheep,Slaughter,Jordan,46644,2019
Sea,Mar,WA,Fremantle,Cattle,Slaughter,Jordan,295,2019
Sea,Mar,WA,Fremantle,Sheep,Feeder,Israel,7000,2019
Sea,Mar,WA,Fremantle,Cattle,Feeder,Israel,6494,2019
Sea,Mar,WA,Fremantle,Cattle,Slaughter,Vietnam,1229,2019
Air,Mar,WA,Perth,Cattle,Breeder,Japan,298,2019
Sea,Mar,NT,Darwin,Buffalo,Slaughter,Brunei Darussalam,70,2019
Sea,Mar,NT,Darwin,Cattle,Slaughter,Brunei Darussalam,961,2019
Sea,Mar,WA,Fremantle,Cattle,Slaughter,Qatar,204,2019
Sea,Mar,WA,Fremantle,Sheep,Slaughter,Qatar,40000,2019
Sea,Mar,WA,Fremantle,Sheep,Slaughter,Kuwait,30250,2019
Sea,Mar,WA,Wyndham,Buffalo,Feeder,Indonesia,395,2019
Sea,Mar,WA,Wyndham,Cattle,Feeder,Indonesia,2445,2019
Air,Mar,NSW,Sydney,Goats,Slaughter,Malaysia,200,2019
Air,Mar,NSW,Sydney,Sheep,Slaughter,Malaysia,529,2019
Air,Mar,VIC,Melbourne,Cattle,Breeder,Kazakhstan,337,2019
Sea,Mar,WA,Broome,Cattle,Feeder,Indonesia,7849,2019
Air,Mar,VIC,Melbourne,Cattle,Breeder,Japan,345,2019
Air,Mar,VIC,Melbourne,Cattle,Breeder,Taiwan,224,2019
Air,Mar,SA,Adelaide,Goats,Slaughter,Malaysia,876,2019
Air,Mar,SA,Adelaide,Sheep,Slaughter,Malaysia,380,2019
Sea,Mar,NT,Darwin,Cattle,Slaughter,Vietnam,2427,2019
Air,Jan,VIC,Melbourne,Cattle,Breeder,Indonesia,218,2019
Air,Apr,NSW,Sydney,Alpacas,Breeder,South Korea,24,2019
Sea,Apr,NT,Darwin,Buffalo,Feeder,Malaysia,320,2019
Sea,Apr,NT,Darwin,Buffalo,Slaughter,Vietnam,151,2019
Sea,Apr,NT,Darwin,Buffalo,Feeder,Indonesia,28,2019
Sea,Apr,VIC,Portland,Cattle,Breeder,China,18279,2019
Air,Apr,NSW,Sydney,Cattle,Breeder,Indonesia,195,2019
Sea,Apr,VIC,Portland,Cattle,Breeder,Indonesia,1294,2019
Air,Apr,VIC,Melbourne,Cattle,Breeder,Kazakhstan,735,2019
Air,Apr,NSW,Sydney,Cattle,Breeder,Malaysia,511,2019
Sea,Apr,VIC,Portland,Cattle,Breeder,Russia,3112,2019
Air,Apr,VIC,Melbourne,Cattle,Breeder,Thailand,28,2019
Sea,Apr,WA,Broome,Cattle,Breeder,Vietnam,100,2019
Sea,Apr,WA,Broome,Cattle,Feeder,Indonesia,12929,2019
Sea,Apr,NT,Darwin,Cattle,Feeder,Indonesia,19928,2019
Sea,Apr,QLD,Brisbane,Cattle,Feeder,Japan,1410,2019
Sea,Apr,NT,Darwin,Cattle,Feeder,Malaysia,2098,2019
Sea,Apr,NT,Darwin,Cattle,Feeder,Philippines,2798,2019
Sea,Apr,NT,Darwin,Cattle,Feeder,Vietnam,3024,2019
Sea,Apr,WA,Broome,Cattle,Feeder,Vietnam,9117,2019
Sea,Apr,QLD,Townsville,Cattle,Slaughter,Vietnam,8582,2019
Sea,Apr,NT,Darwin,Cattle,Slaughter,Vietnam,2532,2019
Sea,Apr,WA,Fremantle,Cattle,Slaughter,United Arab Emirates,32,2019
Sea,Apr,WA,Fremantle,Cattle,Slaughter,Qatar,508,2019
Air,Apr,SA,Adelaide,Cattle,Slaughter,Malaysia,10,2019
Sea,Apr,WA,Broome,Cattle,Slaughter,Malaysia,2898,2019
Sea,Apr,WA,Fremantle,Cattle,Slaughter,Malaysia,1402,2019
Sea,Apr,WA,Fremantle,Cattle,Slaughter,Kuwait,222,2019
Sea,Apr,WA,Fremantle,Cattle,Slaughter,Indonesia,2170,2019
Air,Apr,NSW,Sydney,Goats,Breeder,Russia,16,2019
Air,Apr,SA,Adelaide,Goats,Slaughter,Malaysia,125,2019
Air,Apr,VIC,Melbourne,Goats,Breeder,China,1503,2019
Air,Apr,VIC,Melbourne,Goats,Breeder,Kazakhstan,25,2019
Air,Apr,VIC,Melbourne,Goats,Breeder,Sri Lanka,100,2019
Air,Apr,VIC,Melbourne,Goats,Breeder,Nepal,62,2019
Air,Apr,VIC,Melbourne,Sheep,Breeder,Kazakhstan,75,2019
Air,Apr,VIC,Melbourne,Sheep,Breeder,New Zealand,47,2019
Sea,Apr,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,19000,2019
Sea,Apr,WA,Fremantle,Sheep,Slaughter,Kuwait,48110,2019
Sea,Apr,WA,Fremantle,Sheep,Slaughter,Malaysia,4997,2019
Air,Apr,WA,Perth,Sheep,Slaughter,Malaysia,1445,2019
Air,Apr,SA,Adelaide,Sheep,Slaughter,Malaysia,1038,2019
Sea,Apr,WA,Fremantle,Sheep,Slaughter,Qatar,65000,2019
Air,May,NSW,Sydney,Alpacas,Breeder,South Korea,12,2019
Sea,May,NT,Darwin,Buffalo,Feeder,Indonesia,142,2019
Air,May,NSW,Sydney,Goats,Slaughter,Malaysia,180,2019
Air,May,SA,Adelaide,Goats,Slaughter,Malaysia,391,2019
Air,May,VIC,Melbourne,Goats,Breeder,Thailand,43,2019
Air,May,NSW,Sydney,Goats,Breeder,Nepal,30,2019
Sea,May,VIC,Portland,Cattle,Breeder,China,9002,2019
Sea,May,VIC,Geelong,Cattle,Breeder,China,3545,2019
Air,May,VIC,Melbourne,Cattle,Breeder,China,339,2019
Sea,May,QLD,Townsville,Cattle,Breeder,Indonesia,114,2019
Air,May,WA,Perth,Cattle,Breeder,Japan,271,2019
Air,May,NSW,Sydney,Cattle,Breeder,Japan,345,2019
Air,May,VIC,Melbourne,Cattle,Breeder,Kazakhstan,644,2019
Air,May,NSW,Sydney,Cattle,Breeder,Malaysia,251,2019
Sea,May,WA,Fremantle,Cattle,Breeder,Russia,1135,2019
Sea,May,VIC,Portland,Cattle,Breeder,Russia,2518,2019
Sea,May,NT,Darwin,Cattle,Breeder,Sarawak,30,2019
Sea,May,VIC,Portland,Cattle,Feeder,Israel,6285,2019
Sea,May,QLD,Alma,Cattle,Feeder,Vietnam,3944,2019
Sea,May,WA,Wyndham,Cattle,Feeder,Indonesia,2639,2019
Sea,May,WA,Broome,Cattle,Feeder,Indonesia,11154,2019
Sea,May,WA,Fremantle,Cattle,Feeder,Israel,8152,2019
Sea,May,QLD,Townsville,Cattle,Feeder,Indonesia,16817,2019
Sea,May,QLD,Brisbane,Cattle,Feeder,Japan,1440,2019
Sea,May,NT,Darwin,Cattle,Feeder,Indonesia,32288,2019
Sea,May,NT,Darwin,Cattle,Feeder,Philippines,1499,2019
Sea,May,NT,Darwin,Cattle,Productive,Indonesia,75,2019
Sea,May,NT,Darwin,Cattle,Slaughter,Brunei Darussalam,997,2019
Sea,May,WA,Fremantle,Cattle,Slaughter,China,1832,2019
Sea,May,NT,Darwin,Cattle,Slaughter,Sarawak,1197,2019
Sea,May,NT,Darwin,Cattle,Slaughter,Vietnam,1299,2019
Air,May,SA,Adelaide,Cattle,Slaughter,Malaysia,24,2019
Sea,May,QLD,Townsville,Cattle,Slaughter,Vietnam,15523,2019
Sea,May,WA,Fremantle,Cattle,Slaughter,Kuwait,250,2019
Sea,May,WA,Fremantle,Cattle,Slaughter,Kuwait,72,2019
Sea,May,WA,Fremantle,Cattle,Slaughter,United Arab Emirates,287,2019
Sea,May,WA,Fremantle,Sheep,Feeder,Israel,10000,2019
Sea,May,WA,Fremantle,Sheep,Slaughter,Jordan,38610,2019
Air,May,VIC,Melbourne,Sheep,Breeder,Thailand,2,2019
Sea,May,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,25000,2019
Sea,May,WA,Fremantle,Sheep,Slaughter,Kuwait,90483,2019
Air,May,NSW,Sydney,Sheep,Slaughter,Malaysia,449,2019
Air,May,SA,Adelaide,Sheep,Slaughter,Malaysia,1850,2019
Air,May,WA,Perth,Sheep,Slaughter,Malaysia,1450,2019
Sea,May,NT,Darwin,Cattle,Slaughter,Vietnam,2220,2019
Sea,Jun,QLD,Alma,Cattle,Slaughter,Vietnam,3941,2019
Air,Jun,SA,Adelaide,Sheep,Slaughter,Malaysia,3520,2019
Sea,Jun,QLD,Townsville,Cattle,Slaughter,Vietnam,14696,2019
Air,Jun,VIC,Melbourne,Cattle,Breeder,Kazakhstan,755,2019
Sea,Jun,QLD,Townsville,Cattle,Feeder,Indonesia,14831,2019
Sea,Jun,NT,Darwin,Cattle,Feeder,Indonesia,25444,2019
Sea,Jun,NT,Darwin,Buffalo,Feeder,Indonesia,294,2019
Sea,Jun,NT,Darwin,Cattle,Slaughter,Vietnam,2643,2019
Sea,Jun,WA,Wyndham,Cattle,Feeder,Indonesia,5377,2019
Sea,Jun,NT,Darwin,Cattle,Feeder,Philippines,3984,2019
Sea,Jun,VIC,Portland,Cattle,Breeder,China,9205,2019
Sea,Jun,WA,Fremantle,Cattle,Feeder,Israel,5173,2019
Air,Jun,WA,Perth,Cattle,Breeder,Japan,263,2019
Sea,Jun,WA,Broome,Cattle,Slaughter,Vietnam,3026,2019
Air,Jun,NSW,Sydney,Alpacas,Breeder,South Korea,8,2019
Air,Jun,NSW,Sydney,Cattle,Breeder,Taiwan,184,2019
Air,Jun,SA,Adelaide,Cattle,Breeder,Malaysia,42,2019
Air,Jun,NSW,Sydney,Alpacas,Breeder,Sabah,4,2019
Sea,Jun,WA,Wyndham,Buffalo,Feeder,Indonesia,164,2019
Air,Jun,VIC,Melbourne,Goats,Breeder,Nepal,30,2019
Sea,Jun,WA,Broome,Cattle,Slaughter,Malaysia,2079,2019
Air,Jun,NSW,Sydney,Cattle,Breeder,Philippines,54,2019
Sea,Jun,NT,Darwin,Buffalo,Slaughter,Vietnam,180,2019
Sea,Jun,NT,Darwin,Buffalo,Feeder,Malaysia,187,2019
Sea,Jun,NT,Darwin,Cattle,Feeder,Malaysia,2581,2019
Sea,Jun,NT,Darwin,Cattle,Feeder,Vietnam,2339,2019
Sea,Jun,WA,Fremantle,Cattle,Slaughter,China,2303,2019
Sea,Jun,WA,Broome,Cattle,Feeder,Indonesia,13942,2019
Sea,July,NT,Darwin,Buffalo,Slaughter,Vietnam,209,2019
Sea,July,NT,Darwin,Buffalo,Slaughter,Brunei Darussalam,508,2019
Sea,July,NT,Darwin,Cattle,Slaughter,Brunei Darussalam,1504,2019
Sea,July,NT,Darwin,Cattle,Feeder,Indonesia,50386,2019
Sea,July,NT,Darwin,Cattle,Productive,Indonesia,50,2019
Sea,July,NT,Darwin,Cattle,Feeder,Philippines,1626,2019
Sea,July,NT,Darwin,Cattle,Breeder,Sarawak,1000,2019
Sea,July,NT,Darwin,Cattle,Feeder,Vietnam,1852,2019
Sea,July,NT,Darwin,Cattle,Slaughter,Vietnam,4500,2019
Sea,July,QLD,Alma,Cattle,Slaughter,Vietnam,4018,2019
Sea,July,QLD,Brisbane,Cattle,Feeder,Japan,1500,2019
Sea,July,QLD,Townsville,Cattle,Feeder,Indonesia,12070,2019
Sea,July,QLD,Townsville,Cattle,Slaughter,Indonesia,9617,2019
Sea,July,VIC,Geelong,Cattle,Breeder,China,3449,2019
Sea,July,VIC,Portland,Cattle,Breeder,China,8050,2019
Sea,July,WA,Broome,Cattle,Feeder,Indonesia,7423,2019
Sea,July,WA,Broome,Cattle,Productive,Indonesia,287,2019
Sea,July,WA,Broome,Cattle,Feeder,Vietnam,2729,2019
Air,July,NSW,Sydney,Goats,Breeder,Nepal,57,2019
Air,July,NSW,Sydney,Sheep,Breeder,Indonesia,18,2019
Air,July,VIC,Melbourne,Cattle,Breeder,Japan,327,2019
Air,July,VIC,Melbourne,Goats,Breeder,China,1165,2019
Air,July,VIC,Melbourne,Goats,Breeder,Nepal,56,2019
Sea,July,NT,Darwin,Buffalo,Feeder,Indonesia,227,2019
Air,August,NSW,Sydney,Alpacas,Breeder,South Korea,12,2019
Air,August,NSW,Sydney,Goats,Breeder,Malaysia,56,2019
Air,August,NSW,Sydney,Goats,Breeder,Philippines,21,2019
Air,August,SA,Adelaide,Cattle,Slaughter,Malaysia,10,2019
Air,August,SA,Adelaide,Goats,Slaughter,Malaysia,114,2019
Air,August,SA,Adelaide,Sheep,Slaughter,Malaysia,925,2019
Air,August,SA,Adelaide,Sheep,Breeder,Malaysia,256,2019
Air,August,VIC,Melbourne,Alpacas,Breeder,Taiwan,12,2019
Air,August,VIC,Melbourne,Goats,Breeder,Nepal,28,2019
Air,August,WA,Perth,Goats,Slaughter,Malaysia,153,2019
Air,August,WA,Perth,Sheep,Slaughter,Malaysia,1175,2019
Air,August,WA,Perth,Sheep,Slaughter,Singapore,3924,2019
Sea,August,NT,Darwin,Buffalo,Slaughter,Vietnam,809,2019
Sea,August,NT,Darwin,Buffalo,Feeder,Indonesia,779,2019
Sea,August,NT,Darwin,Cattle,Feeder,Indonesia,24568,2019
Sea,August,NT,Darwin,Cattle,Feeder,Philippines,2875,2019
Sea,August,NT,Darwin,Cattle,Slaughter,Vietnam,5954,2019
Sea,August,QLD,Alma,Cattle,Slaughter,Vietnam,4145,2019
Sea,August,QLD,Brisbane,Cattle,Feeder,Japan,1470,2019
Sea,August,QLD,Townsville,Cattle,Slaughter,Vietnam,10853,2019
Sea,August,QLD,Townsville,Cattle,Feeder,Indonesia,28342,2019
Sea,August,QLD,Townsville,Cattle,Feeder,Thailand,1669,2019
Sea,August,WA,Broome,Cattle,Feeder,Vietnam,2525,2019
Sea,August,WA,Broome,Cattle,Feeder,Indonesia,18713,2019
Sea,August,WA,Fremantle,Cattle,Slaughter,China,1812,2019
Sea,August,VIC,Geelong,Cattle,Breeder,Indonesia,1600,2019
Sea,August,VIC,Portland,Cattle,Breeder,China,3942,2019
Air,Sept,NSW,Sydney,Cattle,Breeder,Malaysia,147,2019
Air,Sept,NSW,Sydney,Goats,Breeder,Sabah,1562,2019
Air,Sept,SA,Adelaide,Sheep,Breeder,Malaysia,1074,2019
Air,Sept,SA,Adelaide,Sheep,Slaughter,Malaysia,1358,2019
Air,Sept,VIC,Melbourne,Cattle,Breeder,Japan,658,2019
Air,Sept,VIC,Melbourne,Cattle,Breeder,Philippines,235,2019
Air,Sept,VIC,Melbourne,Cattle,Breeder,Thailand,12,2019
Air,Sept,WA,Perth,Sheep,Slaughter,Malaysia,2532,2019
Air,Sept,WA,Perth,Goats,Slaughter,Malaysia,420,2019
Air,Sept,WA,Perth,Alpacas,Breeder,Hong Kong,4,2019
Sea,Sept,NT,Darwin,Buffalo,Slaughter,Vietnam,305,2019
Sea,Sept,NT,Darwin,Buffalo,Feeder,Indonesia,350,2019
Sea,Sept,NT,Darwin,Cattle,Feeder,Vietnam,1778,2019
Sea,Sept,NT,Darwin,Cattle,Feeder,Indonesia,13994,2019
Sea,Sept,QLD,Townsville,Cattle,Slaughter,Vietnam,24941,2019
Sea,Sept,QLD,Townsville,Cattle,Feeder,Indonesia,16319,2019
Sea,Sept,QLD,Brisbane,Cattle,Feeder,Japan,1500,2019
Sea,Sept,WA,Broome,Cattle,Feeder,Indonesia,10185,2019
Sea,Sept,WA,Broome,Cattle,Productive,Indonesia,147,2019
Sea,Sept,WA,Broome,Cattle,Slaughter,Indonesia,889,2019
Sea,Sept,WA,Fremantle,Cattle,Feeder,Israel,5990,2019
Sea,Sept,WA,Fremantle,Cattle,Feeder,Vietnam,921,2019
Sea,Sept,WA,Fremantle,Cattle,Feeder,Kuwait,72,2019
Sea,Sept,WA,Fremantle,Cattle,Feeder,United Arab Emirates,95,2019
Sea,Sept,WA,Fremantle,Cattle,Feeder,Qatar,300,2019
Sea,Sept,WA,Fremantle,Sheep,Slaughter,Kuwait,24390,2019
Sea,Sept,WA,Fremantle,Sheep,Slaughter,United Arab Emirates,15000,2019
Sea,Sept,WA,Fremantle,Sheep,Slaughter,Qatar,15000,2019
Sea,Sept,WA,Geraldton,Cattle,Slaughter,China,1742,2019
Sea,Sept,WA,Port Headland,Cattle,Feeder,Indonesia,2895,2019
Sea,Sept,WA,Wyndham,Cattle,Feeder,Indonesia,2778,2019
Sea,Sept,VIC,Portland,Cattle,Breeder,China,16263,2019
Sea,Sept,WA,Broome,Cattle,Slaughter,Malaysia,1887,2019
Sea,Sept,QLD,Alma,Cattle,Slaughter,Vietnam,4027,2019
Air,Oct,NSW,Sydney,Goats,Breeder,Russia,5,2019
Air,Oct,NSW,Sydney,Goats,Breeder,Philippines,692,2019
Air,Oct,NSW,Sydney,Goats,Breeder,Indonesia,55,2019
Air,Oct,NSW,Sydney,Goats,Breeder,Thailand,23,2019
Air,Oct,SA,Adelaide,Goats,Slaughter,Malaysia,150,2019
Air,Oct,NSW,Sydney,Sheep,Breeder,Russia,10,2019
Air,Oct,NSW,Sydney,Sheep,Breeder,Philippines,433,2019
Air,Oct,NSW,Sydney,Sheep,Slaughter,Malaysia,580,2019
Air,Oct,NSW,Sydney,Cattle,Breeder,Malaysia,256,2019
Air,Oct,NSW,Sydney,Cattle,Breeder,Philippines,10,2019
Air,Oct,SA,Adelaide,Sheep,Slaughter,Malaysia,3099,2019
Air,Oct,SA,Adelaide,Sheep,Breeder,Malaysia,146,2019
Air,Oct,SA,Adelaide,Cattle,Slaughter,Malaysia,10,2019
Air,Oct,VIC,Melbourne,Cattle,Breeder,Thailand,3,2019
Air,Oct,VIC,Melbourne,Cattle,Breeder,United Arab Emirates,11,2019
Sea,Oct,NT,Darwin,Buffalo,Feeder,Vietnam,214,2019
Sea,Oct,NT,Darwin,Buffalo,Feeder,Indonesia,730,2019
Sea,Oct,NT,Darwin,Buffalo,Breeder,Sarawak,342,2019
Sea,Oct,NT,Darwin,Buffalo,Breeder,Sabah,315,2019
